DATE,CORESTICKM159SFRBATL
1988-07-31,4.70086963
1988-08-07,4.674256215
1988-08-14,4.674256215
1988-08-21,4.674256215
1988-08-28,4.674256215
1988-09-04,4.721200474
1988-09-11,4.721200474
1988-09-18,4.721200474
1988-09-25,4.721200474
1988-10-02,4.607887381
1988-10-09,4.607887381
1988-10-16,4.607887381
1988-10-23,4.607887381
1988-10-30,4.607887381
1988-11-06,4.742903047
1988-11-13,4.742903047
1988-11-20,4.742903047
1988-11-27,4.742903047
1988-12-04,4.790034691
1988-12-11,4.790034691
1988-12-18,4.790034691
1988-12-25,4.790034691
1989-01-01,4.748201473
1989-01-08,4.748201473
1989-01-15,4.748201473
1989-01-22,4.748201473
1989-01-29,4.748201473
1989-02-05,4.783533199
1989-02-12,4.783533199
1989-02-19,4.783533199
1989-02-26,4.783533199
1989-03-05,4.750414948
1989-03-12,4.750414948
1989-03-19,4.750414948
1989-03-26,4.750414948
1989-04-02,4.618488017
1989-04-09,4.618488017
1989-04-16,4.618488017
1989-04-23,4.618488017
1989-04-30,4.618488017
1989-05-07,4.742747969
1989-05-14,4.742747969
1989-05-21,4.742747969
1989-05-28,4.742747969
1989-06-04,4.74510822
1989-06-11,4.74510822
1989-06-18,4.74510822
1989-06-25,4.74510822
1989-07-02,4.893807623
1989-07-09,4.893807623
1989-07-16,4.893807623
1989-07-23,4.893807623
1989-07-30,4.893807623
1989-08-06,4.854148787
1989-08-13,4.854148787
1989-08-20,4.854148787
1989-08-27,4.854148787
1989-09-03,4.669891213
1989-09-10,4.669891213
1989-09-17,4.669891213
1989-09-24,4.669891213
1989-10-01,4.802933382
1989-10-08,4.802933382
1989-10-15,4.802933382
1989-10-22,4.802933382
1989-10-29,4.802933382
1989-11-05,4.797568826
1989-11-12,4.797568826
1989-11-19,4.797568826
1989-11-26,4.797568826
1989-12-03,4.829006386
1989-12-10,4.829006386
1989-12-17,4.829006386
1989-12-24,4.829006386
1989-12-31,4.829006386
1990-01-07,4.905908309
1990-01-14,4.905908309
1990-01-21,4.905908309
1990-01-28,4.905908309
1990-02-04,4.91755923
1990-02-11,4.91755923
1990-02-18,4.91755923
1990-02-25,4.91755923
1990-03-04,5.19152475
1990-03-11,5.19152475
1990-03-18,5.19152475
1990-03-25,5.19152475
1990-04-01,5.276985365
1990-04-08,5.276985365
1990-04-15,5.276985365
1990-04-22,5.276985365
1990-04-29,5.276985365
1990-05-06,5.166732439
1990-05-13,5.166732439
1990-05-20,5.166732439
1990-05-27,5.166732439
1990-06-03,5.370697673
1990-06-10,5.370697673
1990-06-17,5.370697673
1990-06-24,5.370697673
1990-07-01,5.516605952
1990-07-08,5.516605952
1990-07-15,5.516605952
1990-07-22,5.516605952
1990-07-29,5.516605952
1990-08-05,5.836270781
1990-08-12,5.836270781
1990-08-19,5.836270781
1990-08-26,5.836270781
1990-09-02,5.930360317
1990-09-09,5.930360317
1990-09-16,5.930360317
1990-09-23,5.930360317
1990-09-30,5.930360317
1990-10-07,5.798506168
1990-10-14,5.798506168
1990-10-21,5.798506168
1990-10-28,5.798506168
1990-11-04,5.683108196
1990-11-11,5.683108196
1990-11-18,5.683108196
1990-11-25,5.683108196
1990-12-02,5.651092078
1990-12-09,5.651092078
1990-12-16,5.651092078
1990-12-23,5.651092078
1990-12-30,5.651092078
1991-01-06,5.815290409
1991-01-13,5.815290409
1991-01-20,5.815290409
1991-01-27,5.815290409
1991-02-03,5.8623588
1991-02-10,5.8623588
1991-02-17,5.8623588
1991-02-24,5.8623588
1991-03-03,5.474284579
1991-03-10,5.474284579
1991-03-17,5.474284579
1991-03-24,5.474284579
1991-03-31,5.474284579
1991-04-07,5.276160434
1991-04-14,5.276160434
1991-04-21,5.276160434
1991-04-28,5.276160434
1991-05-05,5.222445891
1991-05-12,5.222445891
1991-05-19,5.222445891
1991-05-26,5.222445891
1991-06-02,4.934653949
1991-06-09,4.934653949
1991-06-16,4.934653949
1991-06-23,4.934653949
1991-06-30,4.934653949
1991-07-07,4.713410392
1991-07-14,4.713410392
1991-07-21,4.713410392
1991-07-28,4.713410392
1991-08-04,4.393094508
1991-08-11,4.393094508
1991-08-18,4.393094508
1991-08-25,4.393094508
1991-09-01,4.443594793
1991-09-08,4.443594793
1991-09-15,4.443594793
1991-09-22,4.443594793
1991-09-29,4.443594793
1991-10-06,4.288991989
1991-10-13,4.288991989
1991-10-20,4.288991989
1991-10-27,4.288991989
1991-11-03,4.34967757
1991-11-10,4.34967757
1991-11-17,4.34967757
1991-11-24,4.34967757
1991-12-01,4.346967664
1991-12-08,4.346967664
1991-12-15,4.346967664
1991-12-22,4.346967664
1991-12-29,4.346967664
1992-01-05,4.052308746
1992-01-12,4.052308746
1992-01-19,4.052308746
1992-01-26,4.052308746
1992-02-02,3.861765064
1992-02-09,3.861765064
1992-02-16,3.861765064
1992-02-23,3.861765064
1992-03-01,3.975844252
1992-03-08,3.975844252
1992-03-15,3.975844252
1992-03-22,3.975844252
1992-03-29,3.975844252
1992-04-05,4.066438773
1992-04-12,4.066438773
1992-04-19,4.066438773
1992-04-26,4.066438773
1992-05-03,3.926410529
1992-05-10,3.926410529
1992-05-17,3.926410529
1992-05-24,3.926410529
1992-05-31,3.926410529
1992-06-07,3.860188559
1992-06-14,3.860188559
1992-06-21,3.860188559
1992-06-28,3.860188559
1992-07-05,3.769367667
1992-07-12,3.769367667
1992-07-19,3.769367667
1992-07-26,3.769367667
1992-08-02,3.628120085
1992-08-09,3.628120085
1992-08-16,3.628120085
1992-08-23,3.628120085
1992-08-30,3.628120085
1992-09-06,3.349237754
1992-09-13,3.349237754
1992-09-20,3.349237754
1992-09-27,3.349237754
1992-10-04,3.6359146
1992-10-11,3.6359146
1992-10-18,3.6359146
1992-10-25,3.6359146
1992-11-01,3.629469745
1992-11-08,3.629469745
1992-11-15,3.629469745
1992-11-22,3.629469745
1992-11-29,3.629469745
1992-12-06,3.478262556
1992-12-13,3.478262556
1992-12-20,3.478262556
1992-12-27,3.478262556
1993-01-03,3.528455109
1993-01-10,3.528455109
1993-01-17,3.528455109
1993-01-24,3.528455109
1993-01-31,3.528455109
1993-02-07,3.561853788
1993-02-14,3.561853788
1993-02-21,3.561853788
1993-02-28,3.561853788
1993-03-07,3.334428143
1993-03-14,3.334428143
1993-03-21,3.334428143
1993-03-28,3.334428143
1993-04-04,3.404237829
1993-04-11,3.404237829
1993-04-18,3.404237829
1993-04-25,3.404237829
1993-05-02,3.532736691
1993-05-09,3.532736691
1993-05-16,3.532736691
1993-05-23,3.532736691
1993-05-30,3.532736691
1993-06-06,3.569326945
1993-06-13,3.569326945
1993-06-20,3.569326945
1993-06-27,3.569326945
1993-07-04,3.422616714
1993-07-11,3.422616714
1993-07-18,3.422616714
1993-07-25,3.422616714
1993-08-01,3.508810757
1993-08-08,3.508810757
1993-08-15,3.508810757
1993-08-22,3.508810757
1993-08-29,3.508810757
1993-09-05,3.642383692
1993-09-12,3.642383692
1993-09-19,3.642383692
1993-09-26,3.642383692
1993-10-03,3.424737275
1993-10-10,3.424737275
1993-10-17,3.424737275
1993-10-24,3.424737275
1993-10-31,3.424737275
1993-11-07,3.436277096
1993-11-14,3.436277096
1993-11-21,3.436277096
1993-11-28,3.436277096
1993-12-05,3.548475916
1993-12-12,3.548475916
1993-12-19,3.548475916
1993-12-26,3.548475916
1994-01-02,3.375759896
1994-01-09,3.375759896
1994-01-16,3.375759896
1994-01-23,3.375759896
1994-01-30,3.375759896
1994-02-06,3.415920384
1994-02-13,3.415920384
1994-02-20,3.415920384
1994-02-27,3.415920384
1994-03-06,3.570150943
1994-03-13,3.570150943
1994-03-20,3.570150943
1994-03-27,3.570150943
1994-04-03,3.354397547
1994-04-10,3.354397547
1994-04-17,3.354397547
1994-04-24,3.354397547
1994-05-01,3.225532887
1994-05-08,3.225532887
1994-05-15,3.225532887
1994-05-22,3.225532887
1994-05-29,3.225532887
1994-06-05,3.194738495
1994-06-12,3.194738495
1994-06-19,3.194738495
1994-06-26,3.194738495
1994-07-03,3.233880147
1994-07-10,3.233880147
1994-07-17,3.233880147
1994-07-24,3.233880147
1994-07-31,3.233880147
1994-08-07,3.306714086
1994-08-14,3.306714086
1994-08-21,3.306714086
1994-08-28,3.306714086
1994-09-04,3.254281644
1994-09-11,3.254281644
1994-09-18,3.254281644
1994-09-25,3.254281644
1994-10-02,3.164264289
1994-10-09,3.164264289
1994-10-16,3.164264289
1994-10-23,3.164264289
1994-10-30,3.164264289
1994-11-06,3.128282179
1994-11-13,3.128282179
1994-11-20,3.128282179
1994-11-27,3.128282179
1994-12-04,2.901446577
1994-12-11,2.901446577
1994-12-18,2.901446577
1994-12-25,2.901446577
1995-01-01,3.144200833
1995-01-08,3.144200833
1995-01-15,3.144200833
1995-01-22,3.144200833
1995-01-29,3.144200833
1995-02-05,3.124100115
1995-02-12,3.124100115
1995-02-19,3.124100115
1995-02-26,3.124100115
1995-03-05,3.167481169
1995-03-12,3.167481169
1995-03-19,3.167481169
1995-03-26,3.167481169
1995-04-02,3.306684647
1995-04-09,3.306684647
1995-04-16,3.306684647
1995-04-23,3.306684647
1995-04-30,3.306684647
1995-05-07,3.355294523
1995-05-14,3.355294523
1995-05-21,3.355294523
1995-05-28,3.355294523
1995-06-04,3.332283478
1995-06-11,3.332283478
1995-06-18,3.332283478
1995-06-25,3.332283478
1995-07-02,3.386948974
1995-07-09,3.386948974
1995-07-16,3.386948974
1995-07-23,3.386948974
1995-07-30,3.386948974
1995-08-06,3.23814109
1995-08-13,3.23814109
1995-08-20,3.23814109
1995-08-27,3.23814109
1995-09-03,3.351697522
1995-09-10,3.351697522
1995-09-17,3.351697522
1995-09-24,3.351697522
1995-10-01,3.46411606
1995-10-08,3.46411606
1995-10-15,3.46411606
1995-10-22,3.46411606
1995-10-29,3.46411606
1995-11-05,3.37996065
1995-11-12,3.37996065
1995-11-19,3.37996065
1995-11-26,3.37996065
1995-12-03,3.379829487
1995-12-10,3.379829487
1995-12-17,3.379829487
1995-12-24,3.379829487
1995-12-31,3.379829487
1996-01-07,3.277075064
1996-01-14,3.277075064
1996-01-21,3.277075064
1996-01-28,3.277075064
1996-02-04,3.259936249
1996-02-11,3.259936249
1996-02-18,3.259936249
1996-02-25,3.259936249
1996-03-03,3.134500987
1996-03-10,3.134500987
1996-03-17,3.134500987
1996-03-24,3.134500987
1996-03-31,3.134500987
1996-04-07,3.004778103
1996-04-14,3.004778103
1996-04-21,3.004778103
1996-04-28,3.004778103
1996-05-05,3.047772222
1996-05-12,3.047772222
1996-05-19,3.047772222
1996-05-26,3.047772222
1996-06-02,3.051784638
1996-06-09,3.051784638
1996-06-16,3.051784638
1996-06-23,3.051784638
1996-06-30,3.051784638
1996-07-07,3.087421545
1996-07-14,3.087421545
1996-07-21,3.087421545
1996-07-28,3.087421545
1996-08-04,3.083473301
1996-08-11,3.083473301
1996-08-18,3.083473301
1996-08-25,3.083473301
1996-09-01,3.063090207
1996-09-08,3.063090207
1996-09-15,3.063090207
1996-09-22,3.063090207
1996-09-29,3.063090207
1996-10-06,2.943741816
1996-10-13,2.943741816
1996-10-20,2.943741816
1996-10-27,2.943741816
1996-11-03,2.980390413
1996-11-10,2.980390413
1996-11-17,2.980390413
1996-11-24,2.980390413
1996-12-01,3.05642197
1996-12-08,3.05642197
1996-12-15,3.05642197
1996-12-22,3.05642197
1996-12-29,3.05642197
1997-01-05,2.91241515
1997-01-12,2.91241515
1997-01-19,2.91241515
1997-01-26,2.91241515
1997-02-02,2.802464903
1997-02-09,2.802464903
1997-02-16,2.802464903
1997-02-23,2.802464903
1997-03-02,2.854608076
1997-03-09,2.854608076
1997-03-16,2.854608076
1997-03-23,2.854608076
1997-03-30,2.854608076
1997-04-06,2.910920374
1997-04-13,2.910920374
1997-04-20,2.910920374
1997-04-27,2.910920374
1997-05-04,2.870203143
1997-05-11,2.870203143
1997-05-18,2.870203143
1997-05-25,2.870203143
1997-06-01,2.828445596
1997-06-08,2.828445596
1997-06-15,2.828445596
1997-06-22,2.828445596
1997-06-29,2.828445596
1997-07-06,2.752239262
1997-07-13,2.752239262
1997-07-20,2.752239262
1997-07-27,2.752239262
1997-08-03,2.653670773
1997-08-10,2.653670773
1997-08-17,2.653670773
1997-08-24,2.653670773
1997-08-31,2.653670773
1997-09-07,2.544804261
1997-09-14,2.544804261
1997-09-21,2.544804261
1997-09-28,2.544804261
1997-10-05,2.618900715
1997-10-12,2.618900715
1997-10-19,2.618900715
1997-10-26,2.618900715
1997-11-02,2.548580799
1997-11-09,2.548580799
1997-11-16,2.548580799
1997-11-23,2.548580799
1997-11-30,2.548580799
1997-12-07,2.621535622
1997-12-14,2.621535622
1997-12-21,2.621535622
1997-12-28,2.621535622
1998-01-04,2.673178027
1998-01-11,2.673178027
1998-01-18,2.673178027
1998-01-25,2.673178027
1998-02-01,2.691552555
1998-02-08,2.691552555
1998-02-15,2.691552555
1998-02-22,2.691552555
1998-03-01,2.672304266
1998-03-08,2.672304266
1998-03-15,2.672304266
1998-03-22,2.672304266
1998-03-29,2.672304266
1998-04-05,2.640497846
1998-04-12,2.640497846
1998-04-19,2.640497846
1998-04-26,2.640497846
1998-05-03,2.611332031
1998-05-10,2.611332031
1998-05-17,2.611332031
1998-05-24,2.611332031
1998-05-31,2.611332031
1998-06-07,2.600204475
1998-06-14,2.600204475
1998-06-21,2.600204475
1998-06-28,2.600204475
1998-07-05,2.603335947
1998-07-12,2.603335947
1998-07-19,2.603335947
1998-07-26,2.603335947
1998-08-02,2.633982138
1998-08-09,2.633982138
1998-08-16,2.633982138
1998-08-23,2.633982138
1998-08-30,2.633982138
1998-09-06,2.594217982
1998-09-13,2.594217982
1998-09-20,2.594217982
1998-09-27,2.594217982
1998-10-04,2.535056337
1998-10-11,2.535056337
1998-10-18,2.535056337
1998-10-25,2.535056337
1998-11-01,2.523581703
1998-11-08,2.523581703
1998-11-15,2.523581703
1998-11-22,2.523581703
1998-11-29,2.523581703
1998-12-06,2.437823
1998-12-13,2.437823
1998-12-20,2.437823
1998-12-27,2.437823
1999-01-03,2.383116
1999-01-10,2.383116
1999-01-17,2.383116
1999-01-24,2.383116
1999-01-31,2.383116
1999-02-07,2.316234
1999-02-14,2.316234
1999-02-21,2.316234
1999-02-28,2.316234
1999-03-07,2.237507
1999-03-14,2.237507
1999-03-21,2.237507
1999-03-28,2.237507
1999-04-04,2.226592
1999-04-11,2.226592
1999-04-18,2.226592
1999-04-25,2.226592
1999-05-02,2.153318
1999-05-09,2.153318
1999-05-16,2.153318
1999-05-23,2.153318
1999-05-30,2.153318
1999-06-06,2.070264
1999-06-13,2.070264
1999-06-20,2.070264
1999-06-27,2.070264
1999-07-04,2.111144
1999-07-11,2.111144
1999-07-18,2.111144
1999-07-25,2.111144
1999-08-01,2.094839
1999-08-08,2.094839
1999-08-15,2.094839
1999-08-22,2.094839
1999-08-29,2.094839
1999-09-05,2.070746
1999-09-12,2.070746
1999-09-19,2.070746
1999-09-26,2.070746
1999-10-03,2.04962
1999-10-10,2.04962
1999-10-17,2.04962
1999-10-24,2.04962
1999-10-31,2.04962
1999-11-07,2.147821
1999-11-14,2.147821
1999-11-21,2.147821
1999-11-28,2.147821
1999-12-05,2.167848
1999-12-12,2.167848
1999-12-19,2.167848
1999-12-26,2.167848
2000-01-02,2.335519
2000-01-09,2.335519
2000-01-16,2.335519
2000-01-23,2.335519
2000-01-30,2.335519
2000-02-06,2.379221
2000-02-13,2.379221
2000-02-20,2.379221
2000-02-27,2.379221
2000-03-05,2.483286
2000-03-12,2.483286
2000-03-19,2.483286
2000-03-26,2.483286
2000-04-02,2.409239
2000-04-09,2.409239
2000-04-16,2.409239
2000-04-23,2.409239
2000-04-30,2.409239
2000-05-07,2.558647
2000-05-14,2.558647
2000-05-21,2.558647
2000-05-28,2.558647
2000-06-04,2.701492
2000-06-11,2.701492
2000-06-18,2.701492
2000-06-25,2.701492
2000-07-02,2.71297
2000-07-09,2.71297
2000-07-16,2.71297
2000-07-23,2.71297
2000-07-30,2.71297
2000-08-06,2.874818
2000-08-13,2.874818
2000-08-20,2.874818
2000-08-27,2.874818
2000-09-03,2.897082
2000-09-10,2.897082
2000-09-17,2.897082
2000-09-24,2.897082
2000-10-01,2.919941
2000-10-08,2.919941
2000-10-15,2.919941
2000-10-22,2.919941
2000-10-29,2.919941
2000-11-05,2.870145
2000-11-12,2.870145
2000-11-19,2.870145
2000-11-26,2.870145
2000-12-03,2.972089
2000-12-10,2.972089
2000-12-17,2.972089
2000-12-24,2.972089
2000-12-31,2.972089
2001-01-07,2.878468
2001-01-14,2.878468
2001-01-21,2.878468
2001-01-28,2.878468
2001-02-04,2.979742
2001-02-11,2.979742
2001-02-18,2.979742
2001-02-25,2.979742
2001-03-04,2.961886
2001-03-11,2.961886
2001-03-18,2.961886
2001-03-25,2.961886
2001-04-01,3.091112
2001-04-08,3.091112
2001-04-15,3.091112
2001-04-22,3.091112
2001-04-29,3.091112
2001-05-06,3.07401
2001-05-13,3.07401
2001-05-20,3.07401
2001-05-27,3.07401
2001-06-03,3.200619
2001-06-10,3.200619
2001-06-17,3.200619
2001-06-24,3.200619
2001-07-01,3.207811
2001-07-08,3.207811
2001-07-15,3.207811
2001-07-22,3.207811
2001-07-29,3.207811
2001-08-05,3.251713
2001-08-12,3.251713
2001-08-19,3.251713
2001-08-26,3.251713
2001-09-02,3.388746
2001-09-09,3.388746
2001-09-16,3.388746
2001-09-23,3.388746
2001-09-30,3.388746
2001-10-07,3.484066
2001-10-14,3.484066
2001-10-21,3.484066
2001-10-28,3.484066
2001-11-04,3.601999
2001-11-11,3.601999
2001-11-18,3.601999
2001-11-25,3.601999
2001-12-02,3.564921
2001-12-09,3.564921
2001-12-16,3.564921
2001-12-23,3.564921
2001-12-30,3.564921
2002-01-06,3.557463
2002-01-13,3.557463
2002-01-20,3.557463
2002-01-27,3.557463
2002-02-03,3.527436
2002-02-10,3.527436
2002-02-17,3.527436
2002-02-24,3.527436
2002-03-03,3.46848
2002-03-10,3.46848
2002-03-17,3.46848
2002-03-24,3.46848
2002-03-31,3.46848
2002-04-07,3.465822
2002-04-14,3.465822
2002-04-21,3.465822
2002-04-28,3.465822
2002-05-05,3.452132
2002-05-12,3.452132
2002-05-19,3.452132
2002-05-26,3.452132
2002-06-02,3.241692
2002-06-09,3.241692
2002-06-16,3.241692
2002-06-23,3.241692
2002-06-30,3.241692
2002-07-07,3.263706
2002-07-14,3.263706
2002-07-21,3.263706
2002-07-28,3.263706
2002-08-04,3.146595
2002-08-11,3.146595
2002-08-18,3.146595
2002-08-25,3.146595
2002-09-01,3.026606
2002-09-08,3.026606
2002-09-15,3.026606
2002-09-22,3.026606
2002-09-29,3.026606
2002-10-06,2.937194
2002-10-13,2.937194
2002-10-20,2.937194
2002-10-27,2.937194
2002-11-03,2.824322
2002-11-10,2.824322
2002-11-17,2.824322
2002-11-24,2.824322
2002-12-01,2.792164
2002-12-08,2.792164
2002-12-15,2.792164
2002-12-22,2.792164
2002-12-29,2.792164
2003-01-05,2.778159
2003-01-12,2.778159
2003-01-19,2.778159
2003-01-26,2.778159
2003-02-02,2.69562
2003-02-09,2.69562
2003-02-16,2.69562
2003-02-23,2.69562
2003-03-02,2.619135
2003-03-09,2.619135
2003-03-16,2.619135
2003-03-23,2.619135
2003-03-30,2.619135
2003-04-06,2.450573
2003-04-13,2.450573
2003-04-20,2.450573
2003-04-27,2.450573
2003-05-04,2.338588
2003-05-11,2.338588
2003-05-18,2.338588
2003-05-25,2.338588
2003-06-01,2.261697
2003-06-08,2.261697
2003-06-15,2.261697
2003-06-22,2.261697
2003-06-29,2.261697
2003-07-06,2.228217
2003-07-13,2.228217
2003-07-20,2.228217
2003-07-27,2.228217
2003-08-03,2.155287
2003-08-10,2.155287
2003-08-17,2.155287
2003-08-24,2.155287
2003-08-31,2.155287
2003-09-07,2.174311
2003-09-14,2.174311
2003-09-21,2.174311
2003-09-28,2.174311
2003-10-05,2.150681
2003-10-12,2.150681
2003-10-19,2.150681
2003-10-26,2.150681
2003-11-02,2.025956
2003-11-09,2.025956
2003-11-16,2.025956
2003-11-23,2.025956
2003-11-30,2.025956
2003-12-07,1.967767
2003-12-14,1.967767
2003-12-21,1.967767
2003-12-28,1.967767
2004-01-04,1.949813
2004-01-11,1.949813
2004-01-18,1.949813
2004-01-25,1.949813
2004-02-01,2.037157
2004-02-08,2.037157
2004-02-15,2.037157
2004-02-22,2.037157
2004-02-29,2.037157
2004-03-07,2.126567
2004-03-14,2.126567
2004-03-21,2.126567
2004-03-28,2.126567
2004-04-04,2.247883
2004-04-11,2.247883
2004-04-18,2.247883
2004-04-25,2.247883
2004-05-02,2.228612
2004-05-09,2.228612
2004-05-16,2.228612
2004-05-23,2.228612
2004-05-30,2.228612
2004-06-06,2.370793
2004-06-13,2.370793
2004-06-20,2.370793
2004-06-27,2.370793
2004-07-04,2.254997
2004-07-11,2.254997
2004-07-18,2.254997
2004-07-25,2.254997
2004-08-01,2.249671
2004-08-08,2.249671
2004-08-15,2.249671
2004-08-22,2.249671
2004-08-29,2.249671
2004-09-05,2.23192
2004-09-12,2.23192
2004-09-19,2.23192
2004-09-26,2.23192
2004-10-03,2.229333
2004-10-10,2.229333
2004-10-17,2.229333
2004-10-24,2.229333
2004-10-31,2.229333
2004-11-07,2.293797
2004-11-14,2.293797
2004-11-21,2.293797
2004-11-28,2.293797
2004-12-05,2.304188
2004-12-12,2.304188
2004-12-19,2.304188
2004-12-26,2.304188
2005-01-02,2.308836
2005-01-09,2.308836
2005-01-16,2.308836
2005-01-23,2.308836
2005-01-30,2.308836
2005-02-06,2.279146
2005-02-13,2.279146
2005-02-20,2.279146
2005-02-27,2.279146
2005-03-06,2.238654
2005-03-13,2.238654
2005-03-20,2.238654
2005-03-27,2.238654
2005-04-03,2.231837
2005-04-10,2.231837
2005-04-17,2.231837
2005-04-24,2.231837
2005-05-01,2.350311
2005-05-08,2.350311
2005-05-15,2.350311
2005-05-22,2.350311
2005-05-29,2.350311
2005-06-05,2.191008
2005-06-12,2.191008
2005-06-19,2.191008
2005-06-26,2.191008
2005-07-03,2.292571
2005-07-10,2.292571
2005-07-17,2.292571
2005-07-24,2.292571
2005-07-31,2.292571
2005-08-07,2.256804
2005-08-14,2.256804
2005-08-21,2.256804
2005-08-28,2.256804
2005-09-04,2.326514
2005-09-11,2.326514
2005-09-18,2.326514
2005-09-25,2.326514
2005-10-02,2.318218
2005-10-09,2.318218
2005-10-16,2.318218
2005-10-23,2.318218
2005-10-30,2.318218
2005-11-06,2.424911
2005-11-13,2.424911
2005-11-20,2.424911
2005-11-27,2.424911
2005-12-04,2.463042
2005-12-11,2.463042
2005-12-18,2.463042
2005-12-25,2.463042
2006-01-01,2.444816
2006-01-08,2.444816
2006-01-15,2.444816
2006-01-22,2.444816
2006-01-29,2.444816
2006-02-05,2.492938
2006-02-12,2.492938
2006-02-19,2.492938
2006-02-26,2.492938
2006-03-05,2.575349
2006-03-12,2.575349
2006-03-19,2.575349
2006-03-26,2.575349
2006-04-02,2.67529
2006-04-09,2.67529
2006-04-16,2.67529
2006-04-23,2.67529
2006-04-30,2.67529
2006-05-07,2.778406
2006-05-14,2.778406
2006-05-21,2.778406
2006-05-28,2.778406
2006-06-04,3.029284
2006-06-11,3.029284
2006-06-18,3.029284
2006-06-25,3.029284
2006-07-02,3.089187
2006-07-09,3.089187
2006-07-16,3.089187
2006-07-23,3.089187
2006-07-30,3.089187
2006-08-06,3.219901
2006-08-13,3.219901
2006-08-20,3.219901
2006-08-27,3.219901
2006-09-03,3.207054
2006-09-10,3.207054
2006-09-17,3.207054
2006-09-24,3.207054
2006-10-01,3.285968
2006-10-08,3.285968
2006-10-15,3.285968
2006-10-22,3.285968
2006-10-29,3.285968
2006-11-05,3.141252
2006-11-12,3.141252
2006-11-19,3.141252
2006-11-26,3.141252
2006-12-03,3.1159
2006-12-10,3.1159
2006-12-17,3.1159
2006-12-24,3.1159
2006-12-31,3.1159
2007-01-07,3.136734
2007-01-14,3.136734
2007-01-21,3.136734
2007-01-28,3.136734
2007-02-04,3.152428
2007-02-11,3.152428
2007-02-18,3.152428
2007-02-25,3.152428
2007-03-04,3.099888
2007-03-11,3.099888
2007-03-18,3.099888
2007-03-25,3.099888
2007-04-01,2.957465
2007-04-08,2.957465
2007-04-15,2.957465
2007-04-22,2.957465
2007-04-29,2.957465
2007-05-06,2.774199
2007-05-13,2.774199
2007-05-20,2.774199
2007-05-27,2.774199
2007-06-03,2.621714
2007-06-10,2.621714
2007-06-17,2.621714
2007-06-24,2.621714
2007-07-01,2.525322
2007-07-08,2.525322
2007-07-15,2.525322
2007-07-22,2.525322
2007-07-29,2.525322
2007-08-05,2.459164
2007-08-12,2.459164
2007-08-19,2.459164
2007-08-26,2.459164
2007-09-02,2.475003
2007-09-09,2.475003
2007-09-16,2.475003
2007-09-23,2.475003
2007-09-30,2.475003
2007-10-07,2.494632
2007-10-14,2.494632
2007-10-21,2.494632
2007-10-28,2.494632
2007-11-04,2.64947
2007-11-11,2.64947
2007-11-18,2.64947
2007-11-25,2.64947
2007-12-02,2.712396
2007-12-09,2.712396
2007-12-16,2.712396
2007-12-23,2.712396
2007-12-30,2.712396
2008-01-06,2.747695
2008-01-13,2.747695
2008-01-20,2.747695
2008-01-27,2.747695
2008-02-03,2.617738
2008-02-10,2.617738
2008-02-17,2.617738
2008-02-24,2.617738
2008-03-02,2.688949
2008-03-09,2.688949
2008-03-16,2.688949
2008-03-23,2.688949
2008-03-30,2.688949
2008-04-06,2.725505
2008-04-13,2.725505
2008-04-20,2.725505
2008-04-27,2.725505
2008-05-04,2.793043
2008-05-11,2.793043
2008-05-18,2.793043
2008-05-25,2.793043
2008-06-01,2.933931
2008-06-08,2.933931
2008-06-15,2.933931
2008-06-22,2.933931
2008-06-29,2.933931
2008-07-06,3.010504
2008-07-13,3.010504
2008-07-20,3.010504
2008-07-27,3.010504
2008-08-03,3.080765
2008-08-10,3.080765
2008-08-17,3.080765
2008-08-24,3.080765
2008-08-31,3.080765
2008-09-07,3.071629
2008-09-14,3.071629
2008-09-21,3.071629
2008-09-28,3.071629
2008-10-05,2.922213
2008-10-12,2.922213
2008-10-19,2.922213
2008-10-26,2.922213
2008-11-02,2.777101
2008-11-09,2.777101
2008-11-16,2.777101
2008-11-23,2.777101
2008-11-30,2.777101
2008-12-07,2.614507
2008-12-14,2.614507
2008-12-21,2.614507
2008-12-28,2.614507
2009-01-04,2.535975
2009-01-11,2.535975
2009-01-18,2.535975
2009-01-25,2.535975
2009-02-01,2.54257
2009-02-08,2.54257
2009-02-15,2.54257
2009-02-22,2.54257
2009-03-01,2.437701
2009-03-08,2.437701
2009-03-15,2.437701
2009-03-22,2.437701
2009-03-29,2.437701
2009-04-05,2.359914
2009-04-12,2.359914
2009-04-19,2.359914
2009-04-26,2.359914
2009-05-03,2.273815
2009-05-10,2.273815
2009-05-17,2.273815
2009-05-24,2.273815
2009-05-31,2.273815
2009-06-07,2.078063
2009-06-14,2.078063
2009-06-21,2.078063
2009-06-28,2.078063
2009-07-05,1.910212
2009-07-12,1.910212
2009-07-19,1.910212
2009-07-26,1.910212
2009-08-02,1.757047
2009-08-09,1.757047
2009-08-16,1.757047
2009-08-23,1.757047
2009-08-30,1.757047
2009-09-06,1.602846
2009-09-13,1.602846
2009-09-20,1.602846
2009-09-27,1.602846
2009-10-04,1.509202
2009-10-11,1.509202
2009-10-18,1.509202
2009-10-25,1.509202
2009-11-01,1.361569
2009-11-08,1.361569
2009-11-15,1.361569
2009-11-22,1.361569
2009-11-29,1.361569
2009-12-06,1.318775
2009-12-13,1.318775
2009-12-20,1.318775
2009-12-27,1.318775
2010-01-03,1.170764
2010-01-10,1.170764
